WorkDate,Customer,Location,BusinessType,OrderCount,NumberOfPieces,TotalRevenue
2022-08-16,Lowes,Detroit,Final Mile,20,120,982.13
2022-08-16,Lowes,Chicago,Final Mile,41,246,12791.36
2022-08-16,Lowes,Sacramento,Final Mile,37,222,9130.84
2022-08-16,Shein,Houston,Middle Mile,21,105,1172.34
2022-08-16,Shein,New York,Middle Mile,28,140,2775.45
2022-08-16,Shein,Los Angeles,Middle Mile,16,80,520.39
2022-08-16,Shein,Sacramento,Middle Mile,25,125,1248.82
2022-08-16,Shein,Nashville,Middle Mile,41,205,4446.84
2022-08-16,Starbucks,Atlanta,Middle Mile,21,84,1253.42
2022-08-16,Starbucks,Miami,Middle Mile,58,290,1260.63
2022-08-16,Starbucks,San Diego,Middle Mile,57,285,4997.89
2022-08-16,Starbucks,Sacramento,Middle Mile,25,125,1074.46
2022-08-16,Starbucks,Los Angeles,Middle Mile,63,315,4835.5
2022-08-16,Costco,Dallas,First Mile,22,110,2365.02
2022-08-16,Chipotle,Chicago,Final Mile,74,370,5159.5
2022-08-16,Costco,Minneapolis,First Mile,29,145,5726.53
2022-08-16,Target,Nashville,Middle Mile,64,320,3954.32
2022-08-16,Costco,Birmingham,First Mile,11,55,858.89
2022-08-16,Amazon,Chicago,Final Mile,62,310,3400.36
2022-08-16,Amazon,Atlanta,Final Mile,66,396,8916.76
2022-08-16,Amazon,San Francisco,Final Mile,44,264,1323.02
2022-08-16,Amazon,Los Angeles,Final Mile,50,250,4294.85
2022-08-16,Amazon,San Diego,Final Mile,66,264,1772.25
2022-08-16,Amazon,Houston,Final Mile,33,165,889.27
2022-08-16,Amazon,New York,Final Mile,26,130,3022.83
2022-08-16,Amazon,Birmingham,Final Mile,30,150,2251.76
2022-08-16,Costco,San Diego,First Mile,36,180,3992.43
2022-08-16,Amazon,Minneapolis,Final Mile,45,225,4628.82
2022-08-16,Amazon,Dallas,Final Mile,65,390,8804.03
2022-08-16,Amazon,Tampa Bay,Final Mile,60,240,2676.07
2022-08-16,Amazon,Sacramento,Final Mile,20,80,1804.82
2022-08-16,Walmart,New York,Middle Mile,57,342,1505.94
2022-08-16,Amazon,Nashville,Final Mile,25,125,2531.28
2022-08-16,Walmart,Chicago,Middle Mile,77,385,9070.77
2022-08-16,Walmart,Milwaukee,Middle Mile,32,192,2989.49
2022-08-16,Costco,Chicago,First Mile,13,65,2465.87
2022-08-16,Costco,Miami,First Mile,32,192,6497.26
2022-08-16,Costco,Atlanta,First Mile,36,180,6391.5
2022-08-16,Target,Dallas,Middle Mile,60,300,2303.27
2022-08-16,Target,Los Angeles,Middle Mile,35,140,2048.78
2022-08-16,Costco,Houston,First Mile,17,51,718.42
2022-08-16,Target,Chicago,Middle Mile,79,474,5697.77
2022-08-16,Target,Sacramento,Middle Mile,63,315,2410.12
2022-08-16,Target,Detroit,Middle Mile,56,280,1462.33
2022-08-16,Target,San Francisco,Middle Mile,36,216,2183.1
2022-08-16,Target,Atlanta,Middle Mile,58,290,2454.49
2022-08-16,Target,Seattle,Middle Mile,42,210,5227.08
2022-08-17,Chipotle,San Francisco,Final Mile,25,125,908.26
2022-08-17,Chipotle,Tampa Bay,Final Mile,16,96,1060.73
2022-08-17,Chipotle,Dallas,Final Mile,15,75,1019.94
2022-08-17,Chipotle,Detroit,Final Mile,12,60,262.39
2022-08-17,Home Goods,Houston,Middle Mile,18,108,1557.22
2022-08-17,Home Goods,Tampa Bay,Middle Mile,16,96,804.0
2022-08-17,Home Goods,Detroit,Middle Mile,32,160,1035.59
2022-08-17,Home Goods,Sacramento,Middle Mile,28,140,592.65
2022-08-17,Home Goods,Miami,Middle Mile,23,115,1367.04
2022-08-17,Home Depot,Seattle,Final Mile,11,44,1523.86
2022-08-17,Chipotle,New York,Final Mile,29,145,1914.63
2022-08-17,Home Goods,New York,Middle Mile,11,55,997.42
2022-08-17,Lowes,Milwaukee,Final Mile,7,42,1261.09
2022-08-17,Home Depot,Sacramento,Final Mile,27,135,6107.76
2022-08-17,Lowes,Chicago,Final Mile,20,100,5199.74
2022-08-17,Shein,Houston,Middle Mile,10,50,558.26
2022-08-17,Shein,Sacramento,Middle Mile,12,72,719.32
2022-08-17,Shein,Chicago,Middle Mile,21,84,1138.51
2022-08-17,Shein,Nashville,Middle Mile,20,100,2169.19
2022-08-17,Shein,Milwaukee,Middle Mile,28,112,2584.8
2022-08-17,Starbucks,Chicago,Middle Mile,30,120,1932.54
2022-08-17,Starbucks,New York,Middle Mile,23,92,567.06
2022-08-17,Starbucks,Seattle,Middle Mile,30,150,2284.69
2022-08-17,Starbucks,Birmingham,Middle Mile,29,145,1404.95
2022-08-17,Starbucks,Atlanta,Middle Mile,10,50,746.08
2022-08-17,Starbucks,San Diego,Middle Mile,28,140,2455.1
2022-08-17,Starbucks,Minneapolis,Middle Mile,14,70,1051.63
2022-08-17,Lowes,Detroit,Final Mile,10,50,409.22
2022-08-17,Home Depot,Milwaukee,Final Mile,16,80,2885.41
2022-08-17,Home Depot,Chicago,Final Mile,35,140,10217.87
2022-08-17,Home Depot,Nashville,Final Mile,39,195,5311.45
2022-08-17,Amazon,Chicago,Final Mile,31,155,1700.18
2022-08-17,Amazon,Atlanta,Final Mile,33,165,3715.31
2022-08-17,Amazon,San Francisco,Final Mile,22,154,771.76
2022-08-17,Amazon,Los Angeles,Final Mile,25,125,2147.43
2022-08-17,Amazon,San Diego,Final Mile,33,165,1107.66
2022-08-17,Amazon,Houston,Final Mile,16,64,344.93
2022-08-17,Amazon,New York,Final Mile,13,65,1511.42
2022-08-17,Amazon,Minneapolis,Final Mile,22,110,2262.98
2022-08-17,Amazon,Dallas,Final Mile,32,160,3611.91
2022-08-17,Walmart,Milwaukee,Middle Mile,16,80,1245.62
2022-08-17,Walmart,Chicago,Middle Mile,38,228,5371.78
2022-08-17,Target,Milwaukee,Middle Mile,35,175,1229.53
2022-08-17,Target,San Francisco,Middle Mile,18,90,909.62
2022-08-17,Target,Nashville,Middle Mile,32,128,1581.73
2022-08-17,Amazon,Nashville,Final Mile,12,48,972.01
2022-08-17,Target,Chicago,Middle Mile,39,195,2344.02
2022-08-17,Target,Sacramento,Middle Mile,31,124,948.75
2022-08-17,Home Depot,Tampa Bay,Final Mile,18,90,6566.95
2022-08-17,Home Depot,San Diego,Final Mile,32,160,2194.52
2022-08-17,Costco,Detroit,First Mile,6,30,626.52
2022-08-17,Costco,Minneapolis,First Mile,14,84,3317.44
2022-08-17,Costco,New York,First Mile,14,56,831.91
2022-08-17,Costco,Chicago,First Mile,6,30,1138.09
2022-08-17,Costco,Milwaukee,First Mile,7,35,388.56
2022-08-17,Costco,Miami,First Mile,16,64,2165.75
2022-08-17,Costco,Atlanta,First Mile,18,72,2556.6
2022-08-17,Target,Los Angeles,Middle Mile,17,68,995.12
2022-08-17,Target,Seattle,Middle Mile,21,105,2613.54
2022-08-17,Costco,Los Angeles,First Mile,13,65,1503.16
2022-08-18,Chipotle,New York,Final Mile,29,145,1914.63
2022-08-18,Home Goods,Birmingham,Middle Mile,26,130,909.8
2022-08-18,Chipotle,San Francisco,Final Mile,25,125,908.26
2022-08-18,Chipotle,Atlanta,Final Mile,13,91,1555.24
2022-08-18,Chipotle,Dallas,Final Mile,15,60,815.95
2022-08-18,Home Goods,Detroit,Middle Mile,32,160,1035.59
2022-08-18,Home Depot,Detroit,Final Mile,33,165,6529.96
2022-08-18,Home Goods,Sacramento,Middle Mile,28,84,355.59
2022-08-18,Home Goods,San Francisco,Middle Mile,27,108,762.23
2022-08-18,T.J. Maxx,Milwaukee,Middle Mile,37,148,586.28
2022-08-18,T.J. Maxx,Seattle,Middle Mile,15,60,608.43
2022-08-18,Home Depot,San Francisco,Final Mile,22,110,7944.82
2022-08-18,Lowes,Detroit,Final Mile,10,60,491.06
2022-08-18,Home Goods,Chicago,Middle Mile,15,90,1179.61
2022-08-18,Lowes,Chicago,Final Mile,20,100,5199.74
2022-08-18,Starbucks,Minneapolis,Middle Mile,14,70,1051.63
2022-08-18,Shein,Houston,Middle Mile,10,50,558.26
2022-08-18,Starbucks,Sacramento,Middle Mile,12,48,412.59
2022-08-18,Home Depot,Los Angeles,Final Mile,37,185,12055.57
2022-08-18,Starbucks,Tampa Bay,Middle Mile,13,78,337.84
2022-08-18,Starbucks,Miami,Middle Mile,29,145,630.32
2022-08-18,Starbucks,Dallas,Middle Mile,15,75,1135.11
2022-08-18,Starbucks,Detroit,Middle Mile,10,50,810.52
2022-08-18,Lowes,Sacramento,Final Mile,18,90,3701.69
2022-08-18,Starbucks,Seattle,Middle Mile,30,150,2284.69
2022-08-18,Starbucks,New York,Middle Mile,23,115,708.83
2022-08-18,Starbucks,Chicago,Middle Mile,30,180,2898.81
2022-08-18,Starbucks,San Francisco,Middle Mile,28,140,995.97
2022-08-18,Starbucks,Houston,Middle Mile,27,162,1691.97
2022-08-18,Shein,Milwaukee,Middle Mile,28,112,2584.8
2022-08-18,Shein,Detroit,Middle Mile,21,105,836.0
2022-08-18,Starbucks,Nashville,Middle Mile,28,140,2149.07
2022-08-18,Home Depot,Milwaukee,Final Mile,16,80,2885.41
2022-08-18,Home Depot,Miami,Final Mile,14,56,2327.73
2022-08-18,Home Depot,Birmingham,Final Mile,11,55,4122.43
2022-08-18,Walmart,New York,Middle Mile,28,140,616.47
2022-08-18,Amazon,Sacramento,Final Mile,10,40,902.41
2022-08-18,Amazon,Tampa Bay,Final Mile,30,150,1672.54
2022-08-18,Amazon,Dallas,Final Mile,32,160,3611.91
2022-08-18,Amazon,Minneapolis,Final Mile,22,110,2262.98
2022-08-18,Amazon,Birmingham,Final Mile,15,75,1125.88
2022-08-18,Walmart,Milwaukee,Middle Mile,16,80,1245.62
2022-08-18,Amazon,New York,Final Mile,13,65,1511.42
2022-08-18,Amazon,San Diego,Final Mile,33,165,1107.66
2022-08-18,Amazon,Los Angeles,Final Mile,25,125,2147.43
2022-08-18,Amazon,San Francisco,Final Mile,22,110,551.26
2022-08-18,Amazon,Atlanta,Final Mile,33,165,3715.31
2022-08-18,Amazon,Chicago,Final Mile,31,155,1700.18
2022-08-18,Home Depot,San Diego,Final Mile,32,160,2194.52
2022-08-18,Amazon,Houston,Final Mile,16,96,517.4
2022-08-18,Walmart,Chicago,Middle Mile,38,190,4476.48
2022-08-18,Amazon,Nashville,Final Mile,12,60,1215.01
2022-08-18,Target,Nashville,Middle Mile,32,160,1977.16
2022-08-18,Target,Detroit,Middle Mile,28,140,731.16
2022-08-18,Costco,Seattle,First Mile,11,55,1185.5
2022-08-18,Costco,Detroit,First Mile,6,30,626.52
2022-08-18,Costco,Dallas,First Mile,11,66,1419.01
2022-08-18,Costco,Minneapolis,First Mile,14,70,2764.53
2022-08-18,Costco,Birmingham,First Mile,5,25,390.4
2022-08-18,Costco,Houston,First Mile,8,40,563.47
2022-08-18,Costco,San Diego,First Mile,18,90,1996.22
2022-08-18,Costco,Milwaukee,First Mile,7,49,543.99
2022-08-18,Costco,Atlanta,First Mile,18,90,3195.75
2022-08-18,Target,Dallas,Middle Mile,30,150,1151.64
2022-08-18,Target,Los Angeles,Middle Mile,17,85,1243.9
2022-08-18,Target,Sacramento,Middle Mile,31,155,1185.93
2022-08-18,Costco,Los Angeles,First Mile,13,65,1503.16
2022-08-19,Chipotle,Chicago,Final Mile,37,185,2579.75
2022-08-19,Home Goods,Los Angeles,Middle Mile,24,120,1215.22
2022-08-19,Chipotle,Tampa Bay,Final Mile,16,80,883.94
2022-08-19,Chipotle,Detroit,Final Mile,12,60,262.39
2022-08-19,Chick-Fil-A,Detroit,Final Mile,26,130,986.19
2022-08-19,Home Goods,Houston,Middle Mile,18,90,1297.69
2022-08-19,Home Goods,Chicago,Middle Mile,15,75,983.01
2022-08-19,Starbucks,Los Angeles,Middle Mile,31,124,1903.5
2022-08-19,T.J. Maxx,Los Angeles,Middle Mile,34,170,831.16
2022-08-19,T.J. Maxx,Milwaukee,Middle Mile,37,185,732.85
2022-08-19,T.J. Maxx,Seattle,Middle Mile,15,75,760.53
2022-08-19,Home Depot,Seattle,Final Mile,11,66,2285.79
2022-08-19,Home Depot,San Francisco,Final Mile,22,110,7944.82
2022-08-19,Chipotle,San Francisco,Final Mile,25,150,1089.91
2022-08-19,Home Goods,Tampa Bay,Middle Mile,16,96,804.0
2022-08-19,Chipotle,Milwaukee,Final Mile,17,85,1199.29
2022-08-19,Starbucks,Milwaukee,Middle Mile,25,125,1081.32
2022-08-19,Lowes,Detroit,Final Mile,10,60,491.06
2022-08-19,Home Depot,Atlanta,Final Mile,35,210,9611.94
2022-08-19,Starbucks,San Diego,Middle Mile,28,140,2455.1
2022-08-19,Starbucks,Miami,Middle Mile,29,145,630.32
2022-08-19,Starbucks,Detroit,Middle Mile,10,50,810.52
2022-08-19,Starbucks,Atlanta,Middle Mile,10,50,746.08
2022-08-19,Starbucks,Seattle,Middle Mile,30,150,2284.69
2022-08-19,Starbucks,Nashville,Middle Mile,28,168,2578.88
2022-08-19,Starbucks,New York,Middle Mile,23,115,708.83
2022-08-19,Starbucks,Chicago,Middle Mile,30,180,2898.81
2022-08-19,Starbucks,Houston,Middle Mile,27,108,1127.98
2022-08-19,Shein,Milwaukee,Middle Mile,28,140,3231.0
2022-08-19,Shein,Nashville,Middle Mile,20,100,2169.19
2022-08-19,Shein,Chicago,Middle Mile,21,84,1138.51
2022-08-19,Shein,Sacramento,Middle Mile,12,72,719.32
2022-08-19,Shein,Los Angeles,Middle Mile,8,56,364.27
2022-08-19,Lowes,Milwaukee,Final Mile,7,35,1050.91
2022-08-19,Home Depot,Detroit,Final Mile,33,165,6529.96
2022-08-19,Home Depot,Nashville,Final Mile,39,195,5311.45
2022-08-19,Home Depot,Los Angeles,Final Mile,37,185,12055.57
2022-08-19,Walmart,Milwaukee,Middle Mile,16,64,996.5
2022-08-19,Walmart,New York,Middle Mile,28,168,739.76
2022-08-19,Amazon,Sacramento,Final Mile,10,50,1128.01
2022-08-19,Amazon,Dallas,Final Mile,32,160,3611.91
2022-08-19,Amazon,Minneapolis,Final Mile,22,110,2262.98
2022-08-19,Amazon,Nashville,Final Mile,12,60,1215.01
2022-08-19,Walmart,Chicago,Middle Mile,38,190,4476.48
2022-08-19,Amazon,Birmingham,Final Mile,15,75,1125.88
2022-08-19,Amazon,Houston,Final Mile,16,80,431.16
2022-08-19,Amazon,San Diego,Final Mile,33,198,1329.19
2022-08-19,Amazon,Los Angeles,Final Mile,25,125,2147.43
2022-08-19,Amazon,San Francisco,Final Mile,22,132,661.51
2022-08-19,Amazon,Chicago,Final Mile,31,155,1700.18
2022-08-19,Home Depot,Miami,Final Mile,14,56,2327.73
2022-08-19,Amazon,New York,Final Mile,13,52,1209.13
2022-08-19,Target,Atlanta,Middle Mile,29,145,1227.25
2022-08-19,Amazon,Atlanta,Final Mile,33,165,3715.31
2022-08-19,Target,San Francisco,Middle Mile,18,90,909.62
2022-08-19,Target,Milwaukee,Middle Mile,35,210,1475.44
2022-08-19,Home Depot,Tampa Bay,Final Mile,18,108,7880.34
2022-08-19,Costco,Seattle,First Mile,11,55,1185.5
2022-08-19,Costco,Detroit,First Mile,6,24,501.21
2022-08-19,Costco,Dallas,First Mile,11,55,1182.51
2022-08-19,Costco,Minneapolis,First Mile,14,84,3317.44
2022-08-19,Costco,Birmingham,First Mile,5,25,390.4
2022-08-19,Home Depot,San Diego,Final Mile,32,160,2194.52
2022-08-19,Costco,Chicago,First Mile,6,24,910.47
2022-08-19,Costco,New York,First Mile,14,70,1039.89
2022-08-19,Costco,Los Angeles,First Mile,13,91,2104.42
2022-08-19,Costco,Sacramento,First Mile,8,40,639.75
2022-08-19,Costco,Milwaukee,First Mile,7,49,543.99
2022-08-19,Target,Dallas,Middle Mile,30,180,1381.96
2022-08-19,Costco,Houston,First Mile,8,40,563.47
2022-08-19,Target,Seattle,Middle Mile,21,126,3136.25
2022-08-20,Chick-Fil-A,Los Angeles,Final Mile,6,30,449.63
2022-08-20,Chick-Fil-A,Houston,Final Mile,10,50,702.35
2022-08-20,Chick-Fil-A,Tampa Bay,Final Mile,9,63,627.24
2022-08-20,Home Goods,Los Angeles,Middle Mile,9,36,364.57
2022-08-20,Home Goods,Miami,Middle Mile,9,45,534.93
2022-08-20,Home Depot,Houston,Final Mile,15,75,3459.37
2022-08-20,Home Depot,San Francisco,Final Mile,9,45,3250.15
2022-08-20,Home Depot,Chicago,Final Mile,14,70,5108.93
2022-08-20,Home Depot,Birmingham,Final Mile,4,16,1199.25
2022-08-20,Costco,Nashville,First Mile,4,24,751.93
2022-08-20,Chipotle,Detroit,Final Mile,5,25,109.33
2022-08-20,Home Depot,Seattle,Final Mile,4,20,692.67
2022-08-20,Lowes,Milwaukee,Final Mile,2,8,240.21
2022-08-20,Starbucks,San Francisco,Middle Mile,11,55,391.27
2022-08-20,Lowes,Sacramento,Final Mile,7,28,1151.64
2022-08-20,Shein,Tampa Bay,Middle Mile,11,55,1263.82
2022-08-20,Shein,Chicago,Middle Mile,8,40,542.15
2022-08-20,Shein,Detroit,Middle Mile,8,48,382.17
2022-08-20,Shein,Milwaukee,Middle Mile,11,44,1015.46
2022-08-20,Starbucks,Houston,Middle Mile,11,55,574.43
2022-08-20,Starbucks,New York,Middle Mile,9,45,277.37
2022-08-20,Starbucks,Birmingham,Middle Mile,11,55,532.91
2022-08-20,Starbucks,Dallas,Middle Mile,6,30,454.05
2022-08-20,Starbucks,San Diego,Middle Mile,11,55,964.5
2022-08-20,Starbucks,Tampa Bay,Middle Mile,5,25,108.28
2022-08-20,Starbucks,Minneapolis,Middle Mile,5,25,375.58
2022-08-20,Starbucks,Milwaukee,Middle Mile,10,40,346.02
2022-08-20,Costco,San Diego,First Mile,7,35,776.31
2022-08-20,Lowes,Detroit,Final Mile,4,20,163.69
2022-08-20,Costco,Birmingham,First Mile,2,8,124.93
2022-08-20,Costco,Los Angeles,First Mile,5,25,578.14
2022-08-20,Costco,Chicago,First Mile,2,10,379.36
2022-08-20,Costco,Houston,First Mile,3,12,169.04
2022-08-20,Amazon,Chicago,Final Mile,12,36,394.88
2022-08-20,Amazon,Atlanta,Final Mile,13,65,1463.61
2022-08-20,Amazon,San Francisco,Final Mile,8,40,200.46
2022-08-20,Amazon,Los Angeles,Final Mile,10,40,687.18
2022-08-20,Amazon,San Diego,Final Mile,13,78,523.62
2022-08-20,Amazon,Houston,Final Mile,6,36,194.02
2022-08-20,Amazon,Birmingham,Final Mile,6,30,450.35
2022-08-20,Amazon,Nashville,Final Mile,5,30,607.51
2022-08-20,Amazon,Minneapolis,Final Mile,9,54,1110.92
2022-08-20,Amazon,Dallas,Final Mile,13,65,1467.34
2022-08-20,Amazon,Tampa Bay,Final Mile,12,60,669.02
2022-08-20,Amazon,Sacramento,Final Mile,4,20,451.2
2022-08-20,Amazon,New York,Final Mile,5,25,581.31
2022-08-20,Walmart,Milwaukee,Middle Mile,6,18,280.26
2022-08-20,Costco,Sacramento,First Mile,3,18,287.89
2022-08-20,Walmart,New York,Middle Mile,11,55,242.18
2022-08-20,Costco,Milwaukee,First Mile,3,12,133.22
2022-08-20,Costco,Miami,First Mile,6,30,1015.2
2022-08-20,Costco,Atlanta,First Mile,7,35,1242.79
2022-08-20,Target,Sacramento,Middle Mile,12,60,459.07
2022-08-20,Target,Seattle,Middle Mile,8,48,1194.76
2022-08-20,Target,Tampa Bay,Middle Mile,7,28,114.73
2022-08-20,Target,Detroit,Middle Mile,11,55,287.24
2022-08-20,Target,San Francisco,Middle Mile,7,35,353.74
2022-08-20,Target,Milwaukee,Middle Mile,14,70,491.81
2022-08-20,Target,Atlanta,Middle Mile,11,55,465.51
2022-08-20,Target,Nashville,Middle Mile,12,60,741.44
2022-08-21,Chipotle,Tampa Bay,Final Mile,6,30,331.48
2022-08-21,Home Goods,New York,Middle Mile,4,24,435.24
2022-08-21,Chick-Fil-A,Detroit,Final Mile,10,30,227.58
2022-08-21,Chick-Fil-A,Los Angeles,Final Mile,6,30,449.63
2022-08-21,Home Goods,Houston,Middle Mile,7,35,504.66
2022-08-21,Home Goods,Birmingham,Middle Mile,10,50,349.92
2022-08-21,Home Depot,Atlanta,Final Mile,14,70,3203.98
2022-08-21,Home Goods,Chicago,Middle Mile,6,24,314.56
2022-08-21,T.J. Maxx,Chicago,Middle Mile,10,50,451.71
2022-08-21,Home Depot,San Francisco,Final Mile,9,45,3250.15
2022-08-21,Home Depot,Houston,Final Mile,15,90,4151.24
2022-08-21,Chipotle,New York,Final Mile,11,55,726.24
2022-08-21,Home Goods,Detroit,Middle Mile,13,65,420.71
2022-08-21,Lowes,Milwaukee,Final Mile,2,10,300.26
2022-08-21,Starbucks,Tampa Bay,Middle Mile,5,20,86.63
2022-08-21,Lowes,Chicago,Final Mile,8,40,2079.9
2022-08-21,Shein,Tampa Bay,Middle Mile,11,33,758.29
2022-08-21,Shein,New York,Middle Mile,5,20,396.49
2022-08-21,Shein,Los Angeles,Middle Mile,3,15,97.57
2022-08-21,Shein,Chicago,Middle Mile,8,40,542.15
2022-08-21,Shein,Detroit,Middle Mile,8,40,318.48
2022-08-21,Shein,Milwaukee,Middle Mile,11,44,1015.46
2022-08-21,Starbucks,Chicago,Middle Mile,12,60,966.27
2022-08-21,Starbucks,Seattle,Middle Mile,12,60,913.88
2022-08-21,Starbucks,Minneapolis,Middle Mile,5,25,375.58
2022-08-21,Starbucks,Atlanta,Middle Mile,4,20,298.43
2022-08-21,Starbucks,Detroit,Middle Mile,4,20,324.21
2022-08-21,Starbucks,Miami,Middle Mile,11,55,239.09
2022-08-21,Home Depot,Milwaukee,Final Mile,6,30,1082.03
2022-08-21,Lowes,Detroit,Final Mile,4,16,130.95
2022-08-21,Home Depot,Birmingham,Final Mile,4,20,1499.07
2022-08-21,Amazon,San Diego,Final Mile,13,65,436.35
2022-08-21,Costco,Minneapolis,First Mile,5,25,987.33
2022-08-21,Costco,Seattle,First Mile,4,20,431.09
2022-08-21,Amazon,Chicago,Final Mile,12,60,658.13
2022-08-21,Amazon,Atlanta,Final Mile,13,65,1463.61
2022-08-21,Amazon,San Francisco,Final Mile,8,40,200.46
2022-08-21,Amazon,Los Angeles,Final Mile,10,40,687.18
2022-08-21,Amazon,Houston,Final Mile,6,36,194.02
2022-08-21,Amazon,New York,Final Mile,5,25,581.31
2022-08-21,Amazon,Nashville,Final Mile,5,30,607.51
2022-08-21,Amazon,Minneapolis,Final Mile,9,45,925.76
2022-08-21,Amazon,Dallas,Final Mile,13,91,2054.27
2022-08-21,Amazon,Sacramento,Final Mile,4,16,360.96
2022-08-21,Walmart,New York,Middle Mile,11,55,242.18
2022-08-21,Target,Atlanta,Middle Mile,11,55,465.51
2022-08-21,Target,San Francisco,Middle Mile,7,35,353.74
2022-08-21,Amazon,Birmingham,Final Mile,6,30,450.35
2022-08-21,Target,Tampa Bay,Middle Mile,7,35,143.41
2022-08-21,Target,Detroit,Middle Mile,11,66,344.69
2022-08-21,Costco,San Diego,First Mile,7,42,931.57
2022-08-21,Costco,Houston,First Mile,3,15,211.3
2022-08-21,Costco,Chicago,First Mile,2,12,455.24
2022-08-21,Costco,Los Angeles,First Mile,5,20,462.51
2022-08-21,Costco,Milwaukee,First Mile,3,12,133.22
2022-08-21,Costco,Sacramento,First Mile,3,15,239.91
2022-08-21,Costco,Miami,First Mile,6,30,1015.2
2022-08-21,Target,Los Angeles,Middle Mile,7,35,512.2
2022-08-21,Target,Chicago,Middle Mile,15,75,901.55
2022-08-21,Target,Sacramento,Middle Mile,12,36,275.44
2022-08-21,Target,Nashville,Middle Mile,12,60,741.44
2022-08-21,Costco,San Francisco,First Mile,3,12,426.88
2022-08-22,Home Goods,Detroit,Middle Mile,65,325,2103.53
2022-08-22,T.J. Maxx,Milwaukee,Middle Mile,75,375,1485.5
2022-08-22,Home Goods,Chicago,Middle Mile,30,150,1966.02
2022-08-22,Home Goods,Tampa Bay,Middle Mile,32,160,1340.0
2022-08-22,Home Goods,Sacramento,Middle Mile,56,280,1185.31
2022-08-22,T.J. Maxx,Chicago,Middle Mile,53,265,2394.06
2022-08-22,Home Depot,Tampa Bay,Final Mile,37,185,13498.73
2022-08-22,Home Depot,Detroit,Final Mile,66,330,13059.93
2022-08-22,Home Depot,Miami,Final Mile,29,145,6027.17
2022-08-22,Home Depot,Los Angeles,Final Mile,75,375,24436.96
2022-08-22,Home Depot,Sacramento,Final Mile,54,216,9772.42
2022-08-22,Home Depot,Milwaukee,Final Mile,32,160,5770.82
2022-08-22,Home Goods,New York,Middle Mile,23,92,1668.41
2022-08-22,Home Depot,Seattle,Final Mile,23,138,4779.39
2022-08-22,Home Goods,Houston,Middle Mile,37,185,2667.47
2022-08-22,Starbucks,San Diego,Middle Mile,57,285,4997.89
2022-08-22,Chick-Fil-A,Detroit,Final Mile,53,265,2010.31
2022-08-22,Starbucks,Los Angeles,Middle Mile,63,378,5802.6
2022-08-22,Home Depot,Birmingham,Final Mile,23,115,8619.64
2022-08-22,Starbucks,New York,Middle Mile,46,184,1134.13
2022-08-22,Shein,Milwaukee,Middle Mile,57,228,5261.91
2022-08-22,Shein,Detroit,Middle Mile,43,215,1711.8
